Unnamed: 0,Model,rating,title,review_text
3,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
The perfect beast
","
This phone is a pefect upgrade from my old One plus. I had to make a hard choice between s22 and s23. I came to the conclusion that, processor used in s22 - Snapdragon 8 gen1 is inefficient (not to be confused with 8+ gen1, 8gen 1 is made by samsung foundary, 8+gen 1 is made by tsmc and works fine). So, snap 8gen1 is hot garbage. Infact it was one of the most inefficient processors produced by snapdragon+samsung in last 5 years in premium segment. That combined with low battery was just worse. It's like putting a heating processor with a smaller battery. So I decided to spend more money for this phone. Snapdragon 8 gen 2 is an actual successor of snapdragon and gives enormous battery life.After first charge, I was getting 8 hours SOT. Which is double from my old Oppo Oneplus (Haha). Plus I got upgrade on the first day, using 120 hz refresh rate with light performance mode while battery set to adaptive. I think I can push for 10 hour screen-on-time if I want to.Screen is perfect, samsung right now is the biggest supplier of screens in mobile market, so that's no doubt. Speakers are stereo and have dolby atmos mode. The UI is top tier, samsung right now has the best UI in the market. The amazing thing is, the bloatware are so well integrated into samsung ecosystem that it doesn't even feel like bloatware. I am using samsung internet/notes instead of chrome and google keep. There is also a vapor chamber in base variant of s23, which you will not find in s22 (only s22 ultra had vapor chamber). Ram booster was turned on by default, giving me 8 GB of virtual RAM but I turned it off because I heard it reduces performance. All medium-end games run at 120 FPS, and samsung has their own app for real time monitoring. You will also get 6 months spotify premium (from Amazon) and 4 months of youtube premium (from samsung) with this.I use spigen ultra hybrid case with Glazedinc tempered glass. Protip - Glazeit.shop tempered glass is compatiable with fingerprint sensor. I use their s23 tempered glass-real curved which works perfectly and costed me around ₹675 (not sponsored).Phone is expensive and price should be set around 65K, but samsung is trying to become apple of android world. Whats worse is discount is there, but they will not give it to you directly, you have to use 3 different discounts to lower the MRP which is a scummy behaviour from Samsung. No reason to give additional 7K exchange bonus, if MRP itself was lowered by 7K. Also bank credit card discount are insane (around 8K). This will bring MRP in the range of 60K instead of 75K. My point is to give discount directly instead of bypassing it from somewhere. Also availing warranties and sales after service is bad, I still have to manually find out about youtube premium membership because samsung never mentioned it anywhere.So, this is the best phone is premium segment apart from s23 ultra. If you are looking for a handy premium smartphone and can't manage big screen on s23 ultra, this is the way to go.Cons -Screen has no dolby vision, its is limited to 16M colors instead of 1 Billion and is 1080p. Bluetooth codecs are limited to sbc, aac and ssc (samsungs seamless codec). So for HD audio you have to go with SSC, samsungs buds 2 Pro, since aptx won't work, although sonys Ldac can work. Inbuilt video player of samsung cannot play some audio formats like dolby truehd, or dts. Only AC3 or AAC are relevant.Edit 1. People should not use Samsung Smart switch to restore their data to new phone. I have heard it reduces battery life. Instead manually copy photos, contacts everything etc.Edit 2. Moonshots on higher model i.e. s23 ultra are kinda fake since it uses ai scene optimizer to place a picture of moon on real moon. But nothing to worry about this model.Edit 3. Don't use samsung smart switch to transfer files to your new phone. It is bugged and keeps draining battery. Manually transfer big files. If you had used it, you can factory reset your phone if you notice your battery life is not up to the mark. I didn't use smart switch and easily got 8 hours.Edit 4. - saw some people complaining about battery. Initially battery life will be about 5hrs, cause phone uses adaptive setting, means it learns usage patterns initially for few days(you could turn that off in battery settings). Also, there was a software bug with the keyboard always on, and consuming extra battery (it's been fixed). You should easily see 7-8 hours of battery life after that.
"
4,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Samsung S23 Review: A Blend of Exceptional Performance and Remarkable Camera
","
The Samsung S23 is a testament to technological prowess, offering a harmonious amalgamation of top-tier performance and exceptional camera capabilities.Performance:Powered by a cutting-edge processor and ample RAM, the S23 showcases impressive speed and responsiveness. Multitasking becomes a breeze, allowing seamless transitions between apps and effortless handling of resource-intensive tasks. Whether gaming, streaming, or handling productivity apps, the device maintains its efficiency admirably.The user experience is elevated further by the well-optimized software, ensuring a smooth interface and minimal lag even during prolonged usage. The phone's performance benchmarks place it among the top contenders in its segment, catering admirably to power users and everyday consumers alike.Camera Performance:The camera setup on the Samsung S23 is nothing short of phenomenal. Equipped with a sophisticated array of lenses and cutting-edge imaging technology, it captures moments with astounding clarity and precision. The primary camera delivers vibrant and detailed shots in various lighting conditions, showcasing Samsung's dedication to photographic excellence.The versatility of the camera system allows users to explore different photography styles, from stunning portrait shots with remarkable depth of field to impressive low-light photography capabilities. Video recording is equally impressive, offering high-resolution footage with stable and nuanced details.Moreover, the intuitive camera interface and a plethora of photography modes and features make capturing breathtaking moments an effortless experience for both amateur and seasoned photographers.Overall Impression:The Samsung S23 emerges as a powerhouse device, combining robust performance and a stellar camera system. It caters to the demands of users seeking a device that excels in both productivity and creative endeavours. While it may come with a premium price tag, its performance and camera prowess undoubtedly justify the investment for those seeking excellence in a mobile device.
"
5,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Compact and sensible smartphone
","
The Samsung Galaxy S23 is an excellent choice for anyone who's looking for a one-handed and compact smartphone. The ease of using with one hand and the screen area available for use is just about right.I have listed some points from my usage after 2 months of use - it involves everything except gaming.What's good about the device?1. Communications - Network reception is really good. It is very power efficient in 4G mode with SOT more than 8 hours.Wifi, NFC, casting, Samsung DeX- all of these work reliably well.5G Communication is also excellent but the SOT with active 5G use drops to around 6 hours.2. Display - it is good, but it would have been even better if the panel would have been the same from S23 Ultra.3. Battery life - excellent with normal usage. With calls, 4G and WiFi, and lots of streaming, it easily lasts a day. SOT of 9-10 hours can be obtained quite easily when connected to WiFi. On 5G network, obviously it'll drop off a bit.4. Performance - Excellent so far. No issues whatsoever.5. Samsung Pay - excellent features, easy to use, and I don't need to carry my wallet anymore.6. Camera - takes excellent pictures. Even the night mode works very well.What's not so good?1. Charger is missing in the box. OEMs who actually care about sustainability should not copy Apple (or others) and it's ridiculous decisions.2. Display - sometimes the display seems unresponsive in various apps. Although it is easily fixed by switching between apps or worst case, restarting the app. Not sure if it is hardware related or app related. Not all apps have this issue.When it happens, it's quite annoying.However, at the end of the day, I'm happy to have a compact and reliable phone with good network reception and excellent battery life!
"
6,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Compact King👑
","
This is the best compact phone in market, even in 2024. Great performance, great build quality, great cameras, great software experience & a great display.Battery life is decent, I get around 6-7 hours of screen on time. But considering it is a compact phone, it is acceptable.This is still better than S24 because of Snapdragon 8 gen 2. If you can get 256gb variant below 55k, it's a great deal.Note - Try to get 256gb variant cause other files consume too much storage.
"
7,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Perfect size and performance
","
After using the phone for more than 10 months, the only downside I feel is lack of a 2k screen but the full HD screen is really bright and high quality. Camera, processor and form factor is amazing
"
8,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
One UI updates are not good this time.
","
Battery, Camera, display brightness and charging time are not good after one UI 6.1 update,Samsung 25W charger and Ear phones might be sold along with price discount with this phone.Samsung accessories for this phone are not available.
"
9,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
A premium phone but...
","
Every review that you have seen about this phone is true to quite an extent.Great camera, good features, and premium quality and is the perfect size for me. I would prefer a 6"" phone but that's the best you can get. It's a little on the heavier side but it doesn't really matter if you are using headphones.The cons:1 - Battery drains really fast. The reviews I saw did not warn about it. This is my biggest grudge, having gone a bit over budget.2 - Samsung's boring UI. BTW I never imagined I would buy a Samsung product. But seeing the comparos with iPhone 14, I felt I should give it a go. One Plus, for instance, gives a swipe option to go back to the previous page. Samsung still depends on the back button at the bottom of the phone. After using One Plus, this seems prehistoric and inconvenient. It would request Samsung if they make this small change.3 - For some weird reason, it takes very long to start. It's a costly phone. I do not expect it to be so slow4 - Again, the reviews I watched said it only warms up a bit only if after heavy usage like gaming. This one heats up at times to the point of getting uncomfortable. However, it does get cooled down if you just close the apps.5 - 25W charging at this price is quite low but I understand. The heating issues of the previous models might have to do something with it.Hope my review will help you make an informed decision.
"
10,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
Overall it is such a gem
","
After 5-10 minutes of internet and camera use it will start warming
"
11,Samsung s23,3.0 out of 5 stars,"3.0 out of 5 stars
Hanging problem
","
Many times disturbed due to hanging of phone and required to switch off and restart.
"
12,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
Best features but heating issue.
","
It is compact and smooth. Camera is very good. But can't perform good in low light. Best potrait photo aas well as video. Battery draining is fast and heating issue is frustrating.
"
13,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
Good Product
","
This is my 2 nd Galaxy mobile in S series. After 4 years now i upgrade my device from s20 plus s23.. It's really met my expectations.. Good Product.. Battery life awesome, OS customization super cool. Camera best in the segment.. Over all Pocket dynamite... Best in the class
"
14,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
True Flagship
","
Ordered the S23 on 10th October, 2023 and received on 20th October, 2023. As a prime member I want to thank Amazon for their super fast delivery.Jokes apart, the phone is wonderful. At first I want to tell the cameras are one of a kind AWESOME. They take outstanding images as reviewed in most YouTube videos. Low light shots are amazing and you will really enjoy taking those MOON SHOTS. Portraits are on point with perfect cutout. Overall I am highly satisfied.Coming to the battery backup, in the first few days I was getting around 3-4 hrs of SOT so I changed the refresh rate to standard 60Hz to which I am actually used to, Performance to LIGHT MODE and using DARK MODE all the time. So after few days, now I am getting 5-6 hrs SOT. also to let you know I only do casual gaming for less than an hour or so.For calling I faced no issues. For media consumption I have nothing to say. It's Samsung and they make one of the best displays out there.If you are planning to buy this and use for long term, buy the 256GB variant as it comes with UFS 4.0 which is double the speed than the UFS 3.1 that comes with the 128GB variant. If possible use all CARD DISCOUNTS available then you can get at the best price possible.THANK YOU
"
15,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Great Samsung flagship experience
","
Features: Best in class camera with the excellent night modeWonderful samsung ecosystem experience
"
16,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
A perfect phone
","
This is a boring phone... seriously i mean it's so perfect that now i think it's boring... it has ended the my thrill to find out good tricks how to keep device cool during gaming, how to save battery or how to find good app for taking pictures 😜 i bought it for almost 50k 256 gb for my little sis and now I'm planning to buy s24 ultra for my self too... this device is beast... pocket me rocket... it'll give you best pictures best battery life you can imagine for chotu phone best in hand experience good charging speed and better gaming experience than chinese phones out there... i dropped it accidentally one time and my heart skipped a beat but this little things gave no heart attack to me that day... I'm a fully satisfied customer... yes it's little bit expensive and it doesn't boast big numbers in camera and in performance too but it delivers... and it delivers perfectly 🙂
"
17,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Best u can get under 50k phone
","
Compact , smooth 👌
"
18,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
True flagship performance and excellent overall with a (hopefully) temporary glitch.
","




                    The media could not be loaded.
                



The battery backup is very poor at present. Tried tweaking multiple things including changing the performance profile to ""Light"" instead of ""Standard"". That seems to help a bit. But, it's nowhere near the 7-8 hours of screen on time reported in most Youtube reviews and user experience.My old device was a Xiaomi Redmi K20 Pro, which I exchanged for this. It had more than 100 apps installed and even with that the battery was pretty good. In this phone I have installed only a very few apps until now, so very surprised by the battery life.Many online forums including Samsung Members app have multiple reports of the same. Seems like its after the Feb 2023 update, hope it'll be fixed in their next update.(fingers crossed)Other than that it has been a very satisfying and really good experience with butter smooth animations and quick app loading, awesome screen and multimedia content from apps like Netflix is a treat to watch on it. And the ""Expert raw"" app is a beast at grabbing unprecedented level of detailing. Even if I use jpg output from it, it's still far ahead than the regular Camera app in it. However, the default camera app is also pretty solid. The camera images and videos in low light is pretty good.Another thing I liked is that most of the Samsung apps(that comes by default) which is not needed can be uninstalled.Note: One thing I learnt the hard way: If you're applying a screen guard/tempered glass afterwards, do register your fingerprint again for best detection.
"
19,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
Switched from iPhone 14+, Great compact phone, less the battery
","
Everything good with the phone, heating has improved considerably compared to the Exynos era, phone's perfect for one handed use, and yet.. Samsung has its own pitfalls. The pros can be found on YouTube, ill share the cons1. The battery wont last a day with normal or above usage, maybe the evening but that's it, i understand its a size factor issue, but the battery optimisation sucks compared to ios (same size though) (better half has an iPhone 14..easily lasts a day)2. Camera still lags if you use it for a longish time, heats up & gives up3. Photos are amazing, but somehow they're hell bent on making you look fairer.. irrespective of whether you like it or not.Everything else, is top notch & worth it
"
20,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
Amazing phone
","
the Samsung Galaxy S23 5G seems to be a great smartphone with impressive features. The cream color gives it a sleek and stylish look. With 8GB RAM and 128GB storage, the phone offers ample space for all your apps, photos, and videos. The 5G capability ensures lightning-fast internet speeds, making it perfect for streaming and downloading content. The high-quality camera system allows you to capture stunning photos and videos with ease. Overall, if you're in the market for a new smartphone, the Samsung Galaxy S23 5G could be a great choice, especially considering the deal of the day price.Camera has amazing features and depthSamsung should provide charging adapter because online we are facing issue to buy genius chargeI don’t know why companies are doing such cost cutting rubbishIt’s great phone but Samsung has given pain of charging adapterIt charge so slowly with 20 or 25W charger and even in product description or in manuals they haven’t mentioned which charger will support this phone
"
21,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
Best android compact phone.
","
The compact factor of this phone is the biggest plus point. The touch and software experience is good. The samsung phone dialler is bit less versatile after my experience with redmi note pro experience, but can get used to. I already have a google drive paid cloud subscription so i opted for the 128gb variant. If you dont have such subscription, then go for the 256gb variant as 128 will be insufficient  after a year or 2.Samsung knows the power of this phone so has kept it a bit overpriced, but its worth it if you are going to use it for about 5 years or so. Please note that there will be no cover or screen guard supplied with the phone and when you install a aftermarket screen guard, see to it that its biometric compatible screenguard else you will not be able to use the biometric functions.
"
22,Samsung s23,3.0 out of 5 stars,"3.0 out of 5 stars
Everything is Good except below average Camera
","
I wanted a compact phone with overall good performance and Camera. After months of Research I was thinking to go for Pixel 6a or 7a or Pixel 7 but none of the mobile in India did not had 256gb option I went for Samsung S23 256gb as I had got good exchange offer and discount. First few days I was worries about Battery but if we have Battery Protection option which will charge mobile till 85% it will not last a full day if we use much. So I started charging above 95% a d I am very much satisfied with Battery performance. But the biggest disappointment comes from the Camera Performance which is lacking Consistancy. Sometimes the photo looks so good with bright colours but many a times particularly when you are trying to capture a moving person the photos are very bad and many a times the photos looks stretched and the light glare issue as reported by many others is still seen. Sometimes the photos taken will look like painting with dark colors and it does not even look natural. Software wise Iam coming from Pixel 4a but still I don't miss it but when it comes to Camera the satisfaction which I had with Pixel 4a is lacking badly in my Samsung Galaxy S23. I hope Samsung will provide updates with major improvement in Camera as Software Updates will be provided for 4 years and I feel that too much focus was give on Ultra and the base S23 was missed to focus even though the Price of S23 is still high. If Camera is main focus do not go for S23. This is my first Flagship Device and I wanted to use my device atleast 4 to 5 years so Camera Update will be my major expectation from Samsung and Battery Performance should remain the same.
"
23,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Compact and modern
","
It was easy to transfer data from old to new phone.The camera quality is good.Supports eSIM.The phone may feel to be hot initially but it gets normal after some time.
"
24,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
Powerful compact device
","
For basic daily use this phone is king. The battery backup also nice.
"
25,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
Overall phone is good. But battery and software lagging is main issue
","
Overall phone is good. Inhand feel s awesome even better than iphone 15. But i am facing lagging issues and battery drain is too fast. I have put request for exchange the phone but nobody responded after conversation.  Please spend money wisely.
"
26,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
A handy powerhouse of a device.
","
Purchased the S23 after 7-8 months of launch saw tonnes of comparisons and got all the latest updates.I wanted a solid phone which I can run for atleast 3-4 years without any issues.Bought this over the iphone 15 due to the iphones inferior display and camera & I wanted the 256 gb version only.My friends have the 15 so it was easy to compare.This being a 6.1 inch phone doesn't feel that compact at all since the bezels aren't that thickFor context I was using a Oneplus 7 (6.4 inch) earlier.I forgot how handy these compact phones felt.Battery life depends from user to user.The first day I got it I charged it up to 100% at around 11amPlayed COD , used Spotify- YouTube - Insta , checked the camera performance all day long & still was left with around 30% at around 12 at midnight.Just wish they included the 45 watt fast charging for the S23 as like the S2+Really satisfied with my purchase as of now.Will update if I find anything noteworthy.
"
27,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
Battery drains fast
","
simple and short review..Using  dual sim --- JIO 5G in SIM 1and airtel SIM 2( VOLTe LT whatever it is called )You will need to charge the phone atleast twice a day to keep the battery level up, if you are using as a primary phone.This is the basic thing that's really important.I'm using the Samsung 45 w charger i bought at a physical samsung store. cost me 4500 Rs. if i remember right.if you have a secondary phone then you can probably be out the entire day and not worry about the s23 draining battery
"
28,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Cute and Nice Phone
","
I stopped using Samsung for more than 10 years and was quite hesitant to move back to this after using OnePlus for over 10 yrs now. However I was looking for a phone with good camera and this one came in my shortlist from reading reviews. Got a good deal on Amazon sale with exchange offer. I must say the camera and photos are just superb. The processing of photos by Samsung is great and you get nice colors. The phone is very responsive and doesn't hang. The UI also is good and the only issue I have is on fingerprint/face sensor as it's not very responsive. Don't know if this is due to the screen guard which I have fixed or not. Anyway if you are looking for a good phone for its camera then you can go for it ...also the fast charging is slow compared to what you see in other phones. It takes more than an hour to charge but the charge stays whole day.
"
29,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
After 1 month of this review,
","
Mine 8gb,256gb varient purchase after 1 month Someone says this phone cant perform in battery well lag blah blah...Dont care about creepy words just You use it then speak it...Once am charge its battery is very good See the screenshots i charge 1 or 2am at night, 8am office Solidly its give around 8 or 9pm with 15 percentage charge Am not heavy user its good for me...Smooth...Butter... Comfortable in hand No weight...i dont know in camera am not a camera lovers Samung only gives 4 yrs of os and 5 yrs ofsecurity patch ,Nowadays oneplus also say this os updates i think Its for sale purpose but Samsung say years ago for this software updates....finallyBattery backup is very good *Note:its only 3900mahBattery is slow its okay i will do my things 😅Less weightComfortable in handPowerful chipStereo speakersCharger and cases separately buy is totally messedUltrasonic sensor finger printDisplay is always best for samsung mainly in s23 seriesAdaptive refreshingInculding chinese phones give App lock,screenshot gestures,background play but Samsung...Nothing to give oh...CreepyThis my user experience if u are normal user go for it...Best choice upto 2027.
"
30,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Chhota packet bada dhamaka
","
It is a little monster & better than iphone...
"
31,Samsung s23,3.0 out of 5 stars,"3.0 out of 5 stars
Oh I didn't like
","
My review will be different from others.I didn't like the fingerprint and face recognition.  Not detecting all the time.  So compared to the price I won't recommend.  I was using an iPhone 14 before this.  Face recognition superb on that.Before that I used Samsung m31 s.  There was no problem with fingerprint on that.
"
32,Samsung s23,3.0 out of 5 stars,"3.0 out of 5 stars
Samsung s24 lunch after samsung s23  software update 6.1 bgmi 60 fps fingers pren problem?
","
Samsung s24 lunch after samsung s23  software update 6.1 bgmi 60 fps fingers pren problem?  iPhone 15 best! Don't buying samsung phone.
"
33,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
A perfect smartphone got in 52k in offers
","
Got it in 52k using cards and exchange offer.
"
34,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Very premium
","
Feels super premium to hold and operate. The 3rd camera which is a telephoto lenstakes the potrait shots to another level. Doesn't feel as small in real life as it does online. Very good experience so far.
"
35,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Good Product
","
It's an all rounder phone to have that just works well.
"
36,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Great compact flagship
","
Overall, the Galaxy S23 is ideal for Android fans that prioritize fast performance, solid cameras and having a spacious and bright screen in a compact package.
"
37,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Simply the best android phone
","
This phone is the best android phone in my personal experience. Samsung's one UI skin makes it awesome. I would like to talk about the best things I felt about it. Camera, Software, Display, Design, Handling, some of the Samsung's own apps like gallary and associated editing tools, notes, health, quick share, smart things, secure folder,  notification pop up styles, nox security etc are very handy and useful tools. Timely updates is also a plus point. Specially the S-series of Samsung is very decent and powerful line up.
"
38,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
Buy or not
","
Display, Camera and Performance is best. But the battery is very bad. It's only have 6-7 hours SOT in normal usage but if usage is high its only have 4-4:30 hours maximum SOT and Sometime fingerprint is not work properly. Otherwise all phone is perfect. It's design, It's weight all things is perfect only 1 big issue is battery. So if you don't have any issue with battery then it's a perfect phone.
"
39,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
Satisfied with the purchase
","
Bought 256GB variant for ₹73,500. Got same day delivery.Packaging could have been better. There were no bubble wraps. But the contents were intact.Now coming to the phone, since most people will be concerned about battery life, I will start with that, there is no need to worry. It comfortably lasts for a full day, provided that you are mostly on Wi-Fi. I have added screenshots of battery stats. For the first 3 stats the phone was connected to Wi-Fi for about 80% of the time. For the last one phone was on mobile data for 90% of the time. The phone takes around 1hr 15 mins to charge when using a 20 watt power adapter.Other aspects of the phone are also superb, like camera, smoothness of the UI. I hope Samsung doesn’t mess that up with software updates.PS: I am using the Ringke Fusion-X  case with the phone.
"
40,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
Great software. Solid performance. Poor camera quality.
","
The phone is great. Good build quality, decent battery life for a small phone and amazing software features - so much to explore and customize.However, for this price, the camera quality is bad - not even average, it is unreliably bad. Pictures are unnecessarily blurred and details are lost. Can manager HDR to some extent but detailing is lost. Color reproduction is very bad, even in most basic scenarios.
"
41,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Samsung is the best
","
Samsung 23 is as awesome as s23ultra except the size
"
42,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
Switched from Realme to Samsung.. its awesome phone
","
After 1month review,  it's compact phone with one hand you can reach any corner of the phone, &great software support as usual no compromise on that.  Of any festival is there just exchange your old phone,  it's worth of money
"
43,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Very nice product
","
Very nice product. Best in compact phone in android
"
44,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Samsung s23 Good phone worth buy
","
Samsung s23 best quality camera. Good battery backup good specification. Best sound quality. Need somemore noise reduction features for better call quality. Overall good worth to buy. Video and photo clarity good comapre tonother mobile matching to iPhone.
"
45,Samsung s23,3.0 out of 5 stars,"3.0 out of 5 stars
Battery problem
","
Low battery. Needs to be charged twice every day.
"
46,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
best flagship product
","
It's best phone when you want to thought of buying android phone instead of iphonebut there is some issue with finger print sensor and face detection sometimes, expecting it can be fixed with the latest updates
"
47,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Best Compact phone in the market.
","
Really Happy with the device. Amazing experience so far. Breaking up the review in Pros and Cons although cons are just nitpicking at best.Pros:Amazing Display.Smooth UI ExperienceTop Notch Camera set-up both photo and video come out to be great.Very easy to hold in one hand and an easy phone to use overall.For its battery size, the SOT that you get is commendable.Snappy phone. Samsung has really worked on its UI and it shows.Stereo Speakers are excellent.Cons:Well for the price it comes at, shipping without the charger should be a sin.Base variant should come with 256GB atleast, considering there is no Memory card slot.Faster charging support expected from Samsung
"
48,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
Gud phone
","
Good phone but overpriced
"
49,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Just go for it!! (Bs Naam se iPhone nhi h)
","
Battery: on average use i got 14 to 15 hrs of Battery life and 6+ hrs of screen on time. Generally it would be sufficient for one day to use (morning to evening). [Okayish]Camera: its fantastic. Portrait mode at 3x is unbelievable i don't think even iphone can compete(Reference attached). Image processing is outstanding and you'll get tons of premium post editing features like object eraser etc. [No competition]Display: Its Samsung's Display so no comment needed. [Sexy dikhta h]In Hand feel: Bahut halka and grippy h. Premium feel aati h. Recently one of my friend bought iphone 14 pro we both found that very bulky and uncomfortable for long use. [best one hand friendly in market]Final verdict-: agar aapke mathe pe iphone k naam ka bhoot swar nhi h to S23 is a best deal for you. It has tons of premium practical features that no iphone can provide you. I accept people buy iphone for public appearance but if Samsung get that brand value then no iphone can compete S23.Edited: Superfast 5G support and very good HD call quality. No issues with mobile network found. Pop-up and Multi window (you can use as much apps as you can on one screen simultaneously) features are awesome. I am also adding SS of battery usages. Charging time from 0 to 100% is 1 hr 15 min.
"
50,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Best Compact Android Phone in the market
","
Have been using if for a month. Everything is top notch. Easily getting one day of battery life. Much better than the S24 because of the processor.Just go for it.
"
51,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
The smoothest transition from iphone to ANDROID
","
Value for moneyThis phone is absolute value for money. The quality it provides for the price, the battery,  the charging, the smooth performance between apps, camera quality and the screen clarity with the best brightness. For instance, i did a 6.5 hour  trip from delhi to Bhimtal and used Google maps nonstop. When i started the trip the battery was at 90% and once when i reached the place, still left with 15%. I m completely surprised and in awe of the phone because my previous model IPHONE 12 used to die so often and so quickly. Highly recommended 👌 👍.
"
52,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
Compact and powerful
","
Nice compact fone. Battery, display, security all are fine.  Better than iphone 15
"
53,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
Excellent except the heat issue.
","
Every aspect is perfect.. decent battery excellent camera,excellent processor and excellent stereo speakers but only thing is the phone gets heated easily with light usage as well(not recommended for gaming)....The phone gets heavily heated in the beginning 2 to 3 weeks and gets settled after that.
"
54,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Very good
","
Good performance
"
55,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
most value
","
beat iphone 13 and 14 great
"
56,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Best phone
","
I switched to s23 after using OnePlus 6t for 6 years. Oxygen OS was amazing no doubt. One os is also good. Loving this phone.
"
57,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Amazing
","
Switched to Android after 12 years of using apple phones. Exchanged old apple 12 to S23 using from past 1 week. It's been an amazing experience. Overall it's a good decision and I am enjoying S23 features and Bixby. Apple is far behind need to catch up with same price range phones of Samsung.
"
58,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Super phone
","
Super phone. Highly recommended.
"
59,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
It's a proper flagship from one of the best 1st party software maker, Samsung.
","
Screen is perfect. Battery, after OneUI 6 update, is giving me 11 hours ""screen-on"" time (before, it was 5.5 hours). Performance is snappy, call quality is great too. Something I realised after owning it was, Samsung has packed in so many 1st party smart utilities (like reminders, note app, document reader, etc) in it that I feel I would surely miss if I'm ever to leave Samsung. Call recording without announcement is a rare good feature now. One another thing I should point out is, typing long and fast in the 6.1 inch screen is not real easy, though. Overall I'd give 5 star.
"
60,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Great Compact Phone
","
The phone is great.The battery life is decent
"
61,Samsung s23,5.0 out of 5 stars,"5.0 out of 5 stars
Good
","
Okay
"
62,Samsung s23,4.0 out of 5 stars,"4.0 out of 5 stars
I like it.. but not love it.
","
I bought it a week ago.. i upgraded  from my oneplus 6, I used that phone for 4.5 yrs. I was confused between oneplus 11 and samsung 23, after thoroughly going through reviews from experts. I zeroed on this phone,.. I like the phone no doubt. The haptics are nice and UI is smooth.But i dont know why i m facing connectivity issues in this phone. Being a flagship phone, it should  have better connectivity.. but it sucks..websites do not open, both wifi and mobile networks have some kind of bug. I am unable to use internet, i have to constantlyrefresh and restart my device for better network. I am getting  missed calls alerts via sms although  mobile network shows full strength..I think samsung should look into this. its very irritating. Never faced this issue in my 4.5 yrs old oneplus 6.
"
