Unnamed: 0.1,Unnamed: 0,rating,title,review_text,model
10.0,10,4.0 out of 5 stars,"4.0 out of 5 stars
So far so good...(1 week user)
","
I am a first time and new iphone user after decades of Android ownership - Blackberry and OnePlus 3 this past decade. One of the main reasons for buying the iphone 11 was price came down during independence day sale week!This is why I decided against a new OnePlus:1. Ear piece on the phone is extremely poor even with calls on speaker.2. Camera is beyond awful. Problems 1 and 2 could not be resolved even after giving piece to OnePlus dealer.3. In the 4th year, weird things started happening - calls without showing caller, youtube plays without volume, calls with caller Id but with no volume, among other problems.That said, user interface and general phone speed were good and reception was decent. As I'm planning a Mac, decided to get iphone and based on reviews, decided to get 11 instead of X or SE primarily because of A13.I'm a regular user and am not active on social media and don't use phone for gaming either. Uses are - calls and basic browsing. As I'm working from home, don't even use it for Amazon, Netflix etc which I see on TV. So, based on this usage, here's my one-week review.First, I was apprehensive on what Apple sells with the phone so I even bought a wireless charger (https://www.amazon.in/gp/product/B085W5BQ5H/ref=ppx_yo_dt_b_asin_title_o08_s00?ie=UTF8&psc=1) and Basics ear phone. Thankfully, iphone 11 comes with charger and earphones.Appearance of 11 - given my usage etc., I don't particularly care for looks of any phone - as long as ergonomically convenient, I'm fine. The phone feels lighter than my OnePLus 3 and even Samsung M21. Sleek and looks good. However, I would recommend red colour if you don't mind it - black is a little staid and anyway you use covers for phones.User interface - I didn't have any problem with OnePlus and so far, Apple seems to be fine. sufficient speed in opening and closing apps and easy to navigate. I just figured how to toggle screens - it's a little tougher than on Android phones, but I guess you will figure it out.Camera - compared to OnePlus - AWESOME. incredibly sharp, the night camera is awesome and it's got panorama as well.Speaker - AWESOME. given my problem with One Plus, this is awesome.Charger and battery - stock charger is decent - but it does take about 2 hours to charge from 20%. Battery life lasts easily 24+ hours. But then my usage is also minimal - right now I'm charging once in 2 days. Wireless charging (RAEGR Arc 400) is quite slow. the OnePlus was amazing in this area and fast charge is missed.earphones - Thankfully iphone 11 uses charger jack for earphones. the stock ear phone is decent - fits snugly and has decent wire length and audio is decent. the Amazon basics one is also decent.Overall user experience:Pros - a good overall experience and barring minor points stated below, i'm happy with the iphone 11.Downloading and installation of Apps - straghtforward and decent.Call signal quality etc. - quite good, no complaints.Don’t worry about Face ID it works well in the dark as well. If it doesn’t you just need to use your passcode so it isn’t bad. For the most part it’s quit consistent. Keyboard experience more or less similar to android so nothing different there either.Cons - 1. it appears that phone numbers can't be copy-pasted from internet to dial pad - and it's a pain.2. screen/mirror casting isn't working on a Croma TV as easily or sometimes at all.3. easy of navigation between Chrome Windows on Google isn't as easy as on Android - you can easily move back and forth between tabs opened on Google - can't do that that easily here.One other point - transfer of data from Android to iphone was hardly a problem - the iphone takes you through the process. Data gets backed up to your iCloud and you can access it and deal with it.Hope this review helps next buyer.
",Apple iPhone 11
11.0,11,4.0 out of 5 stars,"4.0 out of 5 stars
Detailed Review// Unexpected 😲
","
First of all a very big thank you to Amazon great Indian sale as I bought this device for 46,249 and I really did not expect that I would get iPhone 11 at this price I’m truly very happy that I could wait all this long to buy a new phone. Eventually I never thought that I would be an Apple fan as I was a big time android user for 10 years.Well I was about to buy one +8 pro and I was quite confused whether should I go with one +8 pro or iPhone 11. I compared both the phones and eventually I decided to go with iPhone 11 as one +8 pro camera is really not up to the mark for what we actually pay in fact if I want to compare Samsung M series phones have better camera than one +8 pro. Other than camera one +8 pro is really a top notch phone in terms of display and sound quality.No let’s talk about iPhone 11 and I am giving this review after 20 days of my usage & I am really a heavy user.Camera as outstanding, top notch, till now and from past 10 years I have never seen a camera which is this amazing in terms of quality and shots infact night mode is extremely superb. The ultrawide camera is the best ultrawide camera which iPhone 11 gives and comparing iPhone 11 with one +8 pro it’s a shame even though one +8 pro gives a 48 megapixel camera it doesn’t give the best quality & filed of view.Talking about performance trust me this has one of the powerful chipset if compared to snapdragon 865, Like really no other phone can beat it.I don’t know what sampling rate iPhone 11 has but the display is amazingly smooth and silky; that touch response is a “WOW”The face recognition is amazing!! more than my expectations because it really doesn’t work like what android system is, The privacy and security which iPhone offers is the best.Now talking about battery life it is really good when it comes to a standby mode but when you actually keep using the phone continuously, it drains out and maximum time you can use is just 5 hours 35 minutes. And charging time with 5W charger takes more than 2 hours 30 minutes.Talking about build quality it is good, stylish, superb but kind of heavy as it has the best glass on both sides infact on the first day itself it fell down from a height of 4 feet and I was surprised that it didn’t break.Talking about gaming, trust me it heats a lot. I mean I have played PUBG at high graphics as well as Asphalt 9 and the back panel does heat up quickly and at some point you cannot even hold it.So I would say, Buying an iPhone for gaming won’t be a good choice as it heats up a lot and playing continuously will definitely drain out the battery....I was quite worried to buy an iPhone from Amazon because there were lot of negative reviews and few of them said that it’s a fraud and they have been cheated but luckily in my case; 🤞🏼I really got the original product, a genuine one and I didn’t face any issue in terms of packaging.
",Apple iPhone 11
12.0,12,4.0 out of 5 stars,"4.0 out of 5 stars
Good product
","
OK.
",Apple iPhone 11
13.0,13,5.0 out of 5 stars,"5.0 out of 5 stars
iPhone XR with better Camera and Internals
","
This being my second Apple device. No, I haven't sold my kidney as I got this for about 58K. I have been an avid Android Fanboy using 1+ as my daily driver for the past 5 years. The switch using move to iOS and the entire transition using Drive, Photos etc.. It has been seamless. I may miss a thing or two about 1+ with what a stock Android would offer. Couple of my colleagues argued how good the latest 1+ phones are. Two things that 1+ will never be good at. Photography and Intermittent lag. Yes, a phone with 12 Gigs of ram lags!Now, off to the device.ProsThe device's build quality is amazing. The detail given in to every tiny little thing should be noted. Even the Sim tray is made out of metal.Speakers sound better than my previous phone.A couple of you might argue about LCD with lower resolution on the device. I certainly cannot differentiate that though. Color blind maybe!OS - There's no other mobile OS that is this speedy, updated on time basis and supports device for 5 long years. Yeah, you can root your phone and rock new Lineage OS on your Droid but the circumstances of rooting, Magisk cannot help Banking apps work.Camera - There are no other camera phones that are this good. Night mode is amazing. Such low light pictures turn out be so good. Note Huawei phones no longer have Google services yes you can sideload Play Store but that's still pain the arse. Next Pixel isn't going to be cheap either.ConsRemember an iPhone is always treated as an asset than a phone. Ask someone who has dropped his or her phone on a hard surface and the pain that it takes to have it repaired or replaced.Couple of them have pointed out that the device is a bit thick. Yes it is. Honestly slim phones cannot have more juice within. You have to sacrifice either of them.No 3.5MM means you can't charge and listen to music i.e. move on to wireless headphones.Overall an amazing phone that's worth every penny. And a phone that I'd be using for the next 5 years for sure just like my 1+ One The Legend. Electronic goods are always depreciating unlike Gold or Land and fits the needs of checking messages and making calls is all you need.
",Apple iPhone 11
14.0,14,4.0 out of 5 stars,"4.0 out of 5 stars
Best but Amazon ruined it ;(
","
Well well well! The most hyped iPhone of the year isn’t quite there at least not for me.It has a best camera undoubtedly, but the other side of the coin is not that good. So I was an android user, 1 Plus more specifically. I was excited to switch to the iPhone as most of you maybe. Amazon was pretty good at the delivery and I got it within 3 days. During my first day usage I noticed a slight warm feeling on the right side of my phone from top to bottom on the back. It was prominent and I could feel the heat that was generated. I looked online and fixed some setting like location and notifications which would put a lot of pressure on your battery. So i thought it is fixed but it wasn’t.To be honest I never thought of iPhones getting warm within a few minutes of youtube playback or social networking on WhatsApp or Instagram. It was all that I had never thought of. My onePlus 6 was a beast in this matter and half the price of iPhone 11, nonetheless I used it for a few days and kept looking for solutions but all would say it is quite normal for an iPhone to get warm.To be on the safer side I thought of replacement but Amazon won’t allow you unless you have a job sheet from an authorised apple service centre, which was quite new for me. As earlier no matter the cost of the product a replacement window was always open. A disappointment then!So with a heavy heart I headed towards the iPhone Service Centre some 15 kms away from my place. While reaching there I put forward my issues and they were like sir it is quite normal for the iPhones unless you get a warning of over heating. They were not ready to make a job sheet instead suggested for a diagnostic test, which came out normal.It has been a week now, I can still feel that warmth on the right side of my phone and I suppose I have to get used to it.Talking about the other things the phone offers, Camera quality is the best, you get some awesome video and audio quality. A top notch I must say.You will have to cautiously use it for a longer battery life.The charging brick is good for a normal user, it is a bit slow in charging but it is not necessary to spend some ₹3000 plus fo a new charger and a cable.Face recognition is fast but I still miss my fingerprint in times of this Pandemic.So the bottom line is worst Amazon Experience, you better buy it from an authorised dealer or go to appleonlinestoreindia for some good deals.And yeah! winter is coming so I have got it covered thanks to iPhone 11:) Cheers!!!
",Apple iPhone 11
15.0,15,4.0 out of 5 stars,"4.0 out of 5 stars
First time apple user & as secondary phone to one and only Nokia - Read full review
","
Update after 2 Years of Usage : Ah it actually started showing its colours ...Now on iOS 16.3  Though I am a concious user who take care of all settings appropriately , Still i can see the UI stutters , Messaging App Crashes , and Device takes time to Lock the screen(Even with click speed set to Default)  , Even after reset the issue persists .. Becarefull of spending money on these issues ..First thing Face ID is impressive and stands out , Everything else is on the same lines as some of the Nokia Phones released on Windows and Android platforms. Nokia's Pure display is way ahead. Audio Quality is somewhat better in iPhone11 may be on par to some Music Express Phones of Nokia from past. iOS14 widgets (Widget Apps are very limited) are a straight copy of Live tiles on Lumia Phones of 2012 - 2016 .. Nokia was ahead of time. Data Security is good on iphone but don't forget that NYPD (New York Police department ) used Nokia Windows Phones for secure communication during its time. Even Nokia Android Phones are most secure compared to others on Android Platform except Pixel.Camera : Selfie Camera is average and my Nokia 9 takes superb selfie images although the SW in Nokia is too slow,Main Camera is an example of better coupling of Apple HW and SW which give some of the best images. Nokia 9 too takes a professional grade images but at the cost of slow SW and over exposure in some light conditions.Felt iphone 11 bit broader by 2 mm to master the usage in one hand , also not providing justice to its interface which has flexibility to use in one hand in certain use cases. But still menu navigation requires both hands.. Which is opposite to Android 10 Gesture Navigation.After two weeks usage i found bugs in Siri Assistant - Fails to get directions for some places on Apple Maps and also on Google maps --- Spending big money for this silly bug is super waste.Being typical Indian user reluctant to pay 20 Rupees for a ringtone , Wallpaper on App store - Lets me down.Whatsapp Chats cant backed up from Android device for free .. Have to spend atleast 1500 INR through 3rd party SW by risking your data which iam not interested.Overall not a good Value proposition ... Hope same with iphone 12 too. End am not cribbing too as i got this piece of gadget for 40k after cashback and selling my old device outside Amazon for better price.IMO - Go for either Pixel or Nokia or Samsung or Oneplus for peaceful experience except others like Vivo, Oppo , Mi , realme which are bloatware junks and shows their colors within in 6 months of usage.
",Apple iPhone 11
16.0,16,3.0 out of 5 stars,"3.0 out of 5 stars
Bulky
","
Bulky and not pretty
",Apple iPhone 11
17.0,17,5.0 out of 5 stars,"5.0 out of 5 stars
Love my iPhone ❤️
","
Sorry for giving a late feedback.It has already been past three years since I am using this phone but till I don’t feel regret that why I bought this phone because this phone didn’t give me a chance to think in a negative way. The reason why I choose iPhone because of it’s security.Camera - It gives a real image how you look like just an ex - if you have dark spot or scar’s then it will be clearly visible after snapping a picture.Music - Without plugging any input, you can feel the sound of every effects like bass, treble, mono, pop etc. and it depends upon the song’s origin composition.Safari - It is one of the safest and handy browser that you will find whatever you want with SSL (Secure socket layer).Apart from this there are so many third party application which run smoothly.Last but not the least “iPhones is the love 😍”
",Apple iPhone 11
18.0,18,4.0 out of 5 stars,"4.0 out of 5 stars
Engineered to perfection.
","
10 months agoi've had android for 5 years i was looking for a change in pace when i switched over to boost. My first iphone was a 6s Plus with boost mobile, after having it for a week i became an iphone fan. i overall enjoyed the camera, processing power,and the polarizing display. What i did not like was the battery life, that aspect needed improvement. When the boost guy at store mentioned i could get a new phone through payments i looked into a new device because i did not enjoy the battery life lasting me 4 to 6 hours after being charged 100%. So after talking to apple experts and even samsung enthusiasts i came to the cross road of the s10e and iphone 11 (the regular) and decided to give a go on the iphone 11 after the store rep mentioned iphones pick up better compared to samsung in the area i live. SURE ENOUGH!!! spots with no signal..BOOM! SERVICE! now keep in mind im not saying you'll have service every where you go due to some areas having no service, but i can vouch that areas my iphone 6s plus struggled to load or pick up a siganl bar at drastically improved. ALONG WITH BATTERY LIFE!!! this phone lasts me 10 to 12 hours off a single charge. keep in mind no i do not use low power mode thats just how good the battery life is on the iphone 11. lastly, i know there's android devices on the market that boast a big screen, long lasting battery life, and good cameras which are cheaper compared to iphones but thats the problem i kept running into was finding a durable phone. after 5 years of using the android platform i went through 8 or 10 devices from zte, lg, and samsung. all because the storage was too full, or because an antennae or battery had burned out. from what i hear iphone 11 users should expect a life span of 3 years. thats pretty good considering i go through phones because of internal issues not physical damage like crazyyy!!! overall look the iphone 11 is engineered quality in the camera, storage, battery, processing and display department. the price is well worth THE QUALITY put into this phone
",Apple iPhone 11
19.0,19,5.0 out of 5 stars,"5.0 out of 5 stars
Nice
","
Nice
",Apple iPhone 11
20.0,20,4.0 out of 5 stars,"4.0 out of 5 stars
Honest review. Must read. Timely updates
","
Not rating right now.But i want to make one thing clear. I ordered the device on sale, from delhi, seller: appario.The device is genuine. Authentic with one year warranty.One week+ , review: the phone is working as expected. Apple devices,i believe, are not for hard usage and i bought this to put some restrictions on myself. Will update again after some time.I saw people writing negative reviews about appario so i felt fear that i made a mistake.. but then last year my friend ordered XR on sale during october like i did this year..He said that people who are happy with thier product are less likely to write a feedback and those who do not get as promised are the once who lash out which is fair.So here i am writing this.First two days reviewBattery life okCamera natural light good, artificial good (artificial zoom avg)Face id goodInterface once u get everything its hard to not track everythingRest everything is typical appleConPhone is heavy hahahaIll try to keep updating..Update: phone is working good the way i use it my phone is still at 100% capacity.. daily avg use is 2:30hrs to 4:15hrsI have not installed any google apps at all. And no streaming appsOnly work and paytm and banking appsWith social media apps excluding facebookUpdate #2 it is almost a year now and my battery health is still at 100%. i charge at 30% and till 82-86%no fb snapchat or any google app. PEACE.Update #3 1year 6+months battery health at 97% because i was using mobile data in outside weather condition feels a bit heated at times but its because of the ios update but doing fine. PEACE.Update #4 2years 6 months, battery health at 89% and i have installed netflix, prime etc because as my brother suggested.. use it/dont use it.. the battery is bound to deteriorate.. still works well.. no lags or heating issue as such (other than a couple of apps that fire up the phone but then i stop using it over mobile data and its all fine). And since the battery is going down.. i charge it till 90% PEACE.
",Apple iPhone 11
